Âge,Attrition,VoyageD'Affaires,TarifQuotidien,Service,DistanceMaison,Éducation,DomaineÉducation,NombreEmployés,NuméroD'Employé,SatisfactionEnvironnement,Genre,TarifHoraire,EngagementTravail,ÉchellePoste,ResponsabilitéPoste,SatisfactionTravail,ÉtatCivil,SalaireMensuel,TarifMensuel,NombreEntreprisesDéjàTravaillé,PlusDe18,TempsSupplémentaire,AugmentationSalairePourcentage,CotePerformance,SatisfactionRelation,HeuresTravailléesStandard,NiveauOptionStocks,AnnéesTravailléesTotal,NombreFormationsAnDernier,ÉquilibreTravailFamille,AnnéesEmployé,AnnéesPosteActuel,AnnéesDepuisDernièrePromotion,AnnéesAvecGestionnaireActuel
29,Non,Voyage_Souvent,490,Recherche et développement,10,3,Sciences biologiques,1,1143,4,Femme,61,3,1,Scientifique chercheur(e),2,Divorcé(e),3291,17940,0,O,Non,14,3,4,80,2,8,2,2,7,5,1,1
42,Non,Voyage_Rarement,188,Recherche et développement,29,3,Médical,1,1148,2,Homme,56,1,2,Technicien(ne) en laboratoire,4,Célibataire,4272,9558,4,O,Non,19,3,1,80,0,16,3,3,1,0,0,0
29,Non,Voyage_Rarement,718,Recherche et développement,8,1,Médical,1,1150,2,Homme,79,2,2,Chef de la production,4,Marié(e),5056,17689,1,O,Oui,15,3,3,80,1,10,2,2,10,7,1,2
38,Non,Voyage_Rarement,433,Ressources humaines,1,3,Ressources humaines,1,1152,3,Homme,37,4,1,Ressources humaines,3,Marié(e),2844,6004,1,O,Non,13,3,4,80,1,7,2,4,7,6,5,0
28,Non,Voyage_Souvent,773,Recherche et développement,6,3,Sciences biologiques,1,1154,3,Homme,39,2,1,Scientifique chercheur(e),3,Divorcé(e),2703,22088,1,O,Oui,14,3,4,80,1,3,2,3,3,1,0,2
18,Oui,Ne_Voyage_Pas,247,Recherche et développement,8,1,Médical,1,1156,3,Homme,80,3,1,Technicien(ne) en laboratoire,3,Célibataire,1904,13556,1,O,Non,12,3,4,80,0,0,0,3,0,0,0,0
33,Oui,Voyage_Rarement,603,Ventes,9,4,Marketing,1,1157,1,Femme,77,3,2,Directeur/directrice commercial,1,Célibataire,8224,18385,0,O,Oui,17,3,1,80,0,6,3,3,5,2,0,3
41,Non,Voyage_Rarement,167,Recherche et développement,12,4,Sciences biologiques,1,1158,2,Homme,46,3,1,Technicien(ne) en laboratoire,4,Marié(e),4766,9051,3,O,Oui,11,3,1,80,1,6,4,3,1,0,0,0
31,Oui,Voyage_Souvent,874,Recherche et développement,15,3,Médical,1,1160,3,Homme,72,3,1,Technicien(ne) en laboratoire,3,Marié(e),2610,6233,1,O,Non,12,3,3,80,1,2,5,2,2,2,2,2
37,Non,Voyage_Rarement,367,Recherche et développement,25,2,Médical,1,1161,3,Femme,52,2,2,Représentant(e) en santé,4,Divorcé(e),5731,17171,7,O,Non,13,3,3,80,2,9,2,3,6,2,1,3
27,Non,Voyage_Rarement,199,Recherche et développement,6,3,Sciences biologiques,1,1162,4,Homme,55,2,1,Scientifique chercheur(e),3,Marié(e),2539,7950,1,O,Non,13,3,3,80,1,4,0,3,4,2,2,2
34,Non,Voyage_Rarement,1400,Ventes,9,1,Sciences biologiques,1,1163,2,Femme,70,3,2,Directeur/directrice commercial,3,Marié(e),5714,5829,1,O,Non,20,4,1,80,0,6,3,2,6,5,1,3
35,Non,Voyage_Rarement,528,Ressources humaines,8,4,Diplôme technique,1,1164,3,Homme,100,3,1,Ressources humaines,3,Célibataire,4323,7108,1,O,Non,17,3,2,80,0,6,2,1,5,4,1,4
29,Oui,Voyage_Rarement,408,Ventes,23,1,Sciences biologiques,1,1165,4,Femme,45,2,3,Directeur/directrice commercial,1,Marié(e),7336,11162,1,O,Non,13,3,1,80,1,11,3,1,11,8,3,10
40,Non,Voyage_Souvent,593,Recherche et développement,9,4,Médical,1,1166,2,Femme,88,3,3,Directeur/directrice de recherche,3,Célibataire,13499,13782,9,O,Non,17,3,3,80,0,20,3,2,18,7,2,13
42,Oui,Voyage_Souvent,481,Ventes,12,3,Sciences biologiques,1,1167,3,Homme,44,3,4,Directeur/directrice commercial,1,Célibataire,13758,2447,0,O,Oui,12,3,2,80,0,22,2,2,21,9,13,14
42,Non,Voyage_Rarement,647,Ventes,4,4,Marketing,1,1171,2,Homme,45,3,2,Directeur/directrice commercial,1,Célibataire,5155,2253,7,O,Non,13,3,4,80,0,9,3,4,6,4,1,5
35,Non,Voyage_Rarement,982,Recherche et développement,1,4,Médical,1,1172,4,Homme,58,2,1,Technicien(ne) en laboratoire,3,Marié(e),2258,16340,6,O,Non,12,3,2,80,1,10,2,3,8,0,1,7
24,Non,Voyage_Rarement,477,Recherche et développement,24,3,Médical,1,1173,4,Homme,49,3,1,Technicien(ne) en laboratoire,2,Célibataire,3597,6409,8,O,Non,22,4,4,80,0,6,2,3,4,3,1,2
28,Oui,Voyage_Rarement,1485,Recherche et développement,12,1,Sciences biologiques,1,1175,3,Femme,79,3,1,Technicien(ne) en laboratoire,4,Marié(e),2515,22955,1,O,Oui,11,3,4,80,0,1,4,2,1,1,0,0
26,Non,Voyage_Rarement,1384,Recherche et développement,3,4,Médical,1,1177,1,Homme,82,4,1,Technicien(ne) en laboratoire,4,Marié(e),4420,13421,1,O,Non,22,4,2,80,1,8,2,3,8,7,0,7
30,Non,Voyage_Rarement,852,Ventes,10,3,Marketing,1,1179,3,Homme,72,2,2,Directeur/directrice commercial,3,Marié(e),6578,2706,1,O,Non,18,3,1,80,1,10,3,3,10,3,1,4
40,Non,Voyage_Souvent,902,Recherche et développement,26,2,Médical,1,1180,3,Femme,92,2,2,Scientifique chercheur(e),4,Marié(e),4422,21203,3,O,Oui,13,3,4,80,1,16,3,1,1,1,0,0
35,Non,Voyage_Rarement,819,Recherche et développement,2,3,Sciences biologiques,1,1182,3,Homme,44,2,3,Chef de la production,2,Divorcé(e),10274,19588,2,O,Non,18,3,2,80,1,15,2,4,7,7,6,4
34,Non,Voyage_Souvent,669,Recherche et développement,1,3,Médical,1,1184,4,Homme,97,2,2,Représentant(e) en santé,1,Célibataire,5343,25755,0,O,Non,20,4,3,80,0,14,3,3,13,9,4,9
35,Non,Voyage_Souvent,636,Recherche et développement,4,4,Autre,1,1185,4,Homme,47,2,1,Technicien(ne) en laboratoire,4,Marié(e),2376,26537,1,O,Non,13,3,2,80,1,2,2,4,2,2,2,2
43,Oui,Voyage_Rarement,1372,Ventes,9,3,Marketing,1,1188,1,Femme,85,1,2,Directeur/directrice commercial,3,Célibataire,5346,9489,8,O,Non,13,3,2,80,0,7,2,2,4,3,1,3
32,Non,Ne_Voyage_Pas,862,Ventes,2,1,Sciences biologiques,1,1190,3,Femme,76,3,1,Représentant(e) commercial,1,Divorcé(e),2827,14947,1,O,Non,12,3,3,80,3,1,3,3,1,0,0,0
56,Non,Voyage_Rarement,718,Recherche et développement,4,4,Diplôme technique,1,1191,4,Femme,92,3,5,Gestionnaire,1,Divorcé(e),19943,18575,4,O,Non,13,3,4,80,1,28,2,3,5,2,4,2
29,Non,Voyage_Rarement,1401,Recherche et développement,6,1,Médical,1,1192,2,Femme,54,3,1,Technicien(ne) en laboratoire,4,Marié(e),3131,26342,1,O,Non,13,3,1,80,1,10,5,3,10,8,0,8
19,Non,Voyage_Rarement,645,Recherche et développement,9,2,Sciences biologiques,1,1193,3,Homme,54,3,1,Scientifique chercheur(e),1,Célibataire,2552,7172,1,O,Non,25,4,3,80,0,1,4,3,1,1,0,0
45,Non,Voyage_Rarement,1457,Recherche et développement,7,3,Médical,1,1195,1,Femme,83,3,1,Scientifique chercheur(e),3,Marié(e),4477,20100,4,O,Oui,19,3,3,80,1,7,2,2,3,2,0,2
37,Non,Voyage_Rarement,977,Recherche et développement,1,3,Sciences biologiques,1,1196,4,Femme,56,2,2,Chef de la production,4,Marié(e),6474,9961,1,O,Non,13,3,2,80,1,14,2,2,14,8,3,11
20,Non,Voyage_Rarement,805,Recherche et développement,3,3,Sciences biologiques,1,1198,1,Homme,87,2,1,Technicien(ne) en laboratoire,3,Célibataire,3033,12828,1,O,Non,12,3,1,80,0,2,2,2,2,2,1,2
44,Oui,Voyage_Rarement,1097,Recherche et développement,10,4,Sciences biologiques,1,1200,3,Homme,96,3,1,Scientifique chercheur(e),3,Célibataire,2936,10826,1,O,Oui,11,3,3,80,0,6,4,3,6,4,0,2
53,Non,Voyage_Rarement,1223,Recherche et développement,7,2,Médical,1,1201,4,Femme,50,3,5,Gestionnaire,3,Divorcé(e),18606,18640,3,O,Non,18,3,2,80,1,26,6,3,7,7,4,7
29,Non,Voyage_Rarement,942,Recherche et développement,15,1,Sciences biologiques,1,1202,2,Femme,69,1,1,Scientifique chercheur(e),4,Marié(e),2168,26933,0,O,Oui,18,3,1,80,1,6,2,2,5,4,1,3
22,Oui,Voyage_Souvent,1256,Recherche et développement,3,4,Sciences biologiques,1,1203,3,Homme,48,2,1,Scientifique chercheur(e),4,Marié(e),2853,4223,0,O,Oui,11,3,2,80,1,1,5,3,0,0,0,0
46,Non,Voyage_Rarement,1402,Ventes,2,3,Marketing,1,1204,3,Femme,69,3,4,Gestionnaire,1,Marié(e),17048,24097,8,O,Non,23,4,1,80,0,28,2,3,26,15,15,9
44,Non,Ne_Voyage_Pas,111,Recherche et développement,17,3,Sciences biologiques,1,1206,4,Homme,74,1,1,Scientifique chercheur(e),3,Célibataire,2290,4279,2,O,Non,13,3,4,80,0,6,3,3,0,0,0,0
33,Non,Voyage_Rarement,147,Ressources humaines,2,3,Ressources humaines,1,1207,2,Homme,99,3,1,Ressources humaines,3,Marié(e),3600,8429,1,O,Non,13,3,4,80,1,5,2,3,5,4,1,4
41,Oui,Ne_Voyage_Pas,906,Recherche et développement,5,2,Sciences biologiques,1,1210,1,Homme,95,2,1,Scientifique chercheur(e),1,Divorcé(e),2107,20293,6,O,Non,17,3,1,80,1,5,2,1,1,0,0,0
30,Non,Voyage_Rarement,1329,Ventes,29,4,Sciences biologiques,1,1211,3,Homme,61,3,2,Directeur/directrice commercial,1,Divorcé(e),4115,13192,8,O,Non,19,3,3,80,3,8,3,3,4,3,0,3
40,Non,Voyage_Souvent,1184,Ventes,2,4,Médical,1,1212,2,Homme,62,3,2,Directeur/directrice commercial,2,Marié(e),4327,25440,5,O,Non,12,3,4,80,3,5,2,3,0,0,0,0
50,Non,Voyage_Souvent,1421,Recherche et développement,2,3,Médical,1,1215,4,Femme,30,3,4,Gestionnaire,1,Marié(e),17856,9490,2,O,Non,22,4,3,80,1,32,3,3,2,2,2,2
28,Non,Voyage_Rarement,1179,Recherche et développement,19,4,Médical,1,1216,4,Homme,78,2,1,Technicien(ne) en laboratoire,1,Marié(e),3196,12449,1,O,Non,12,3,3,80,3,6,2,3,6,5,3,3
46,Non,Voyage_Rarement,1450,Recherche et développement,15,2,Sciences biologiques,1,1217,4,Homme,52,3,5,Directeur/directrice de recherche,2,Marié(e),19081,10849,5,O,Non,11,3,1,80,1,25,2,3,4,2,0,3
35,Non,Voyage_Rarement,1361,Ventes,17,4,Sciences biologiques,1,1218,3,Homme,94,3,2,Directeur/directrice commercial,1,Marié(e),8966,21026,3,O,Oui,15,3,4,80,3,15,2,3,7,7,1,7
24,Oui,Voyage_Rarement,984,Recherche et développement,17,2,Sciences biologiques,1,1219,4,Femme,97,3,1,Technicien(ne) en laboratoire,2,Marié(e),2210,3372,1,O,Non,13,3,1,80,1,1,3,1,1,0,0,0
33,Non,Voyage_Souvent,1146,Ventes,25,3,Médical,1,1220,2,Femme,82,3,2,Directeur/directrice commercial,3,Marié(e),4539,4905,1,O,Non,12,3,1,80,1,10,3,2,10,7,0,1
36,Non,Voyage_Rarement,917,Recherche et développement,6,4,Sciences biologiques,1,1221,3,Homme,60,1,1,Technicien(ne) en laboratoire,3,Divorcé(e),2741,6865,1,O,Non,14,3,3,80,1,7,4,3,7,7,1,7
30,Non,Voyage_Rarement,853,Recherche et développement,7,4,Sciences biologiques,1,1224,3,Homme,49,3,2,Technicien(ne) en laboratoire,3,Divorcé(e),3491,11309,1,O,Non,13,3,1,80,3,10,4,2,10,7,8,9
44,Non,Voyage_Rarement,200,Recherche et développement,29,4,Autre,1,1225,4,Homme,32,3,2,Scientifique chercheur(e),4,Célibataire,4541,7744,1,O,Non,25,4,2,80,0,20,3,3,20,11,13,17
20,Non,Voyage_Rarement,654,Ventes,21,3,Marketing,1,1226,3,Homme,43,4,1,Représentant(e) commercial,4,Célibataire,2678,5050,1,O,Non,17,3,4,80,0,2,2,3,2,1,2,2
46,Non,Voyage_Rarement,150,Recherche et développement,2,4,Diplôme technique,1,1228,4,Homme,60,3,2,Chef de la production,4,Divorcé(e),7379,17433,2,O,Non,11,3,3,80,1,12,3,2,6,3,1,4
42,Non,Ne_Voyage_Pas,179,Ressources humaines,2,5,Médical,1,1231,4,Homme,79,4,2,Ressources humaines,1,Marié(e),6272,12858,7,O,Non,16,3,1,80,1,10,3,4,4,3,0,3
60,Non,Voyage_Rarement,696,Ventes,7,4,Marketing,1,1233,2,Homme,52,4,2,Directeur/directrice commercial,4,Divorcé(e),5220,10893,0,O,Oui,18,3,2,80,1,12,3,3,11,7,1,9
32,Non,Voyage_Souvent,116,Recherche et développement,13,3,Autre,1,1234,3,Femme,77,2,1,Technicien(ne) en laboratoire,2,Marié(e),2743,7331,1,O,Non,20,4,3,80,1,2,2,3,2,2,2,2
32,Non,Voyage_Souvent,1316,Recherche et développement,2,2,Sciences biologiques,1,1235,4,Femme,38,3,2,Scientifique chercheur(e),3,Célibataire,4998,2338,4,O,Oui,14,3,4,80,0,10,2,3,8,7,0,7
36,Non,Voyage_Rarement,363,Recherche et développement,1,3,Diplôme technique,1,1237,3,Femme,77,1,3,Chef de la production,1,Divorcé(e),10252,4235,2,O,Oui,21,4,3,80,1,17,2,3,7,7,7,7
33,Non,Voyage_Rarement,117,Recherche et développement,9,3,Médical,1,1238,1,Homme,60,3,1,Scientifique chercheur(e),4,Marié(e),2781,6311,0,O,Non,13,3,2,80,1,15,5,3,14,10,4,10
40,Non,Voyage_Rarement,107,Ventes,10,3,Diplôme technique,1,1239,2,Femme,84,2,2,Directeur/directrice commercial,2,Divorcé(e),6852,11591,7,O,Non,12,3,2,80,1,7,2,4,5,1,1,3
25,Non,Voyage_Rarement,1356,Ventes,10,4,Sciences biologiques,1,1240,3,Homme,57,3,2,Directeur/directrice commercial,4,Célibataire,4950,20623,0,O,Non,14,3,2,80,0,5,4,3,4,3,1,1
30,Non,Voyage_Rarement,1465,Recherche et développement,1,3,Médical,1,1241,4,Homme,63,3,1,Scientifique chercheur(e),2,Marié(e),3579,9369,0,O,Oui,21,4,1,80,1,12,2,3,11,9,5,7
42,Non,Voyage_Souvent,458,Recherche et développement,26,5,Médical,1,1242,1,Femme,60,3,3,Directeur/directrice de recherche,1,Marié(e),13191,23281,3,O,Oui,17,3,3,80,0,20,6,3,1,0,0,0
35,Non,Ne_Voyage_Pas,1212,Ventes,8,2,Marketing,1,1243,3,Femme,78,2,3,Directeur/directrice commercial,4,Marié(e),10377,13755,4,O,Oui,11,3,2,80,1,16,6,2,13,2,4,12
27,Non,Voyage_Rarement,1103,Recherche et développement,14,3,Sciences biologiques,1,1244,1,Homme,42,3,1,Scientifique chercheur(e),1,Marié(e),2235,14377,1,O,Oui,14,3,4,80,2,9,3,2,9,7,6,8
54,Non,Voyage_Souvent,966,Recherche et développement,1,4,Sciences biologiques,1,1245,4,Femme,53,3,3,Chef de la production,3,Divorcé(e),10502,9659,7,O,Non,17,3,1,80,1,33,2,1,5,4,1,4
44,Non,Voyage_Rarement,1117,Recherche et développement,2,1,Sciences biologiques,1,1246,1,Femme,72,4,1,Scientifique chercheur(e),4,Marié(e),2011,19982,1,O,Non,13,3,4,80,1,10,5,3,10,5,7,7
19,Oui,Ne_Voyage_Pas,504,Recherche et développement,10,3,Médical,1,1248,1,Femme,96,2,1,Scientifique chercheur(e),2,Célibataire,1859,6148,1,O,Oui,25,4,2,80,0,1,2,4,1,1,0,0
29,Non,Voyage_Rarement,1010,Recherche et développement,1,3,Sciences biologiques,1,1249,1,Femme,97,3,1,Scientifique chercheur(e),4,Divorcé(e),3760,5598,1,O,Non,15,3,1,80,3,3,5,3,3,2,1,2
54,Non,Voyage_Rarement,685,Recherche et développement,3,3,Sciences biologiques,1,1250,4,Homme,85,3,4,Directeur/directrice de recherche,4,Marié(e),17779,23474,3,O,Non,14,3,1,80,0,36,2,3,10,9,0,9
31,Non,Voyage_Rarement,1332,Recherche et développement,11,2,Médical,1,1251,3,Homme,80,3,2,Représentant(e) en santé,1,Marié(e),6833,17089,1,O,Oui,12,3,4,80,0,6,2,2,6,5,0,1
31,Non,Voyage_Rarement,1062,Recherche et développement,24,3,Médical,1,1252,3,Femme,96,2,2,Représentant(e) en santé,1,Célibataire,6812,17198,1,O,Non,19,3,2,80,0,10,2,3,10,9,1,8
59,Non,Voyage_Rarement,326,Ventes,3,3,Sciences biologiques,1,1254,3,Femme,48,2,2,Directeur/directrice commercial,4,Célibataire,5171,16490,5,O,Non,17,3,4,80,0,13,2,3,6,1,0,5
43,Non,Voyage_Rarement,920,Recherche et développement,3,3,Sciences biologiques,1,1255,3,Homme,96,1,5,Directeur/directrice de recherche,4,Marié(e),19740,18625,3,O,Non,14,3,2,80,1,25,2,3,8,7,0,7
49,Non,Voyage_Rarement,1098,Recherche et développement,4,2,Médical,1,1256,1,Homme,85,2,5,Gestionnaire,3,Marié(e),18711,12124,2,O,Non,13,3,3,80,1,23,2,4,1,0,0,0
36,Non,Voyage_Souvent,469,Recherche et développement,3,3,Diplôme technique,1,1257,3,Homme,46,3,1,Scientifique chercheur(e),2,Marié(e),3692,9256,1,O,Non,12,3,3,80,0,12,2,2,11,10,0,7
48,Non,Voyage_Rarement,969,Recherche et développement,2,2,Diplôme technique,1,1258,4,Homme,76,4,1,Technicien(ne) en laboratoire,2,Célibataire,2559,16620,5,O,Non,11,3,3,80,0,7,4,2,1,0,0,0
27,Non,Voyage_Rarement,1167,Recherche et développement,4,2,Sciences biologiques,1,1259,1,Homme,76,3,1,Scientifique chercheur(e),3,Divorcé(e),2517,3208,1,O,Non,11,3,2,80,3,5,2,3,5,3,0,3
29,Non,Voyage_Rarement,1329,Recherche et développement,7,3,Sciences biologiques,1,1260,3,Homme,82,3,2,Représentant(e) en santé,4,Divorcé(e),6623,4204,1,O,Oui,11,3,2,80,2,6,2,3,6,0,1,0
48,Non,Voyage_Rarement,715,Recherche et développement,1,3,Sciences biologiques,1,1263,4,Homme,76,2,5,Directeur/directrice de recherche,4,Célibataire,18265,8733,6,O,Non,12,3,3,80,0,25,3,4,1,0,0,0
29,Non,Voyage_Rarement,694,Recherche et développement,1,3,Sciences biologiques,1,1264,4,Femme,87,2,4,Directeur/directrice de recherche,4,Divorcé(e),16124,3423,3,O,Non,14,3,2,80,2,9,2,2,7,7,1,7
34,Non,Voyage_Rarement,1320,Recherche et développement,20,3,Diplôme technique,1,1265,3,Femme,89,4,1,Scientifique chercheur(e),3,Marié(e),2585,21643,0,O,Non,17,3,4,80,0,2,5,2,1,0,0,0
44,Non,Voyage_Rarement,1099,Ventes,5,3,Marketing,1,1267,2,Homme,88,3,5,Gestionnaire,2,Marié(e),18213,8751,7,O,Non,11,3,3,80,1,26,5,3,22,9,3,10
33,Non,Voyage_Rarement,536,Ventes,10,5,Marketing,1,1268,4,Homme,82,4,3,Directeur/directrice commercial,3,Divorcé(e),8380,21708,0,O,Oui,14,3,4,80,2,10,3,3,9,8,0,8
19,Non,Voyage_Rarement,265,Recherche et développement,25,3,Sciences biologiques,1,1269,2,Femme,57,4,1,Scientifique chercheur(e),4,Célibataire,2994,21221,1,O,Oui,12,3,4,80,0,1,2,3,1,0,0,1
23,Non,Voyage_Rarement,373,Recherche et développement,1,2,Sciences biologiques,1,1270,4,Homme,47,3,1,Scientifique chercheur(e),3,Marié(e),1223,16901,1,O,Non,22,4,4,80,1,1,2,3,1,0,0,1
25,Oui,Voyage_Souvent,599,Ventes,24,1,Sciences biologiques,1,1273,3,Homme,73,1,1,Représentant(e) commercial,4,Célibataire,1118,8040,1,O,Oui,14,3,4,80,0,1,4,3,1,0,1,0
26,Non,Voyage_Rarement,583,Recherche et développement,4,2,Sciences biologiques,1,1275,3,Homme,53,3,1,Scientifique chercheur(e),4,Célibataire,2875,9973,1,O,Oui,20,4,2,80,0,8,2,2,8,5,2,2
45,Oui,Voyage_Rarement,1449,Ventes,2,3,Marketing,1,1277,1,Femme,94,1,5,Gestionnaire,2,Célibataire,18824,2493,2,O,Oui,16,3,1,80,0,26,2,3,24,10,1,11
55,Non,Ne_Voyage_Pas,177,Recherche et développement,8,1,Médical,1,1278,4,Homme,37,2,4,Représentant(e) en santé,2,Divorcé(e),13577,25592,1,O,Oui,15,3,4,80,1,34,3,3,33,9,15,0
21,Oui,Voyage_Souvent,251,Recherche et développement,10,2,Sciences biologiques,1,1279,1,Femme,45,2,1,Technicien(ne) en laboratoire,3,Célibataire,2625,25308,1,O,Non,20,4,3,80,0,2,2,1,2,2,2,2
46,Non,Voyage_Rarement,168,Ventes,4,2,Marketing,1,1280,4,Femme,33,2,5,Gestionnaire,2,Marié(e),18789,9946,2,O,Non,14,3,3,80,1,26,2,3,11,4,0,8
34,Non,Voyage_Rarement,131,Ventes,2,3,Marketing,1,1281,3,Femme,86,3,2,Directeur/directrice commercial,1,Célibataire,4538,6039,0,O,Oui,12,3,4,80,0,4,3,3,3,2,0,2
51,Non,Voyage_Souvent,237,Ventes,9,3,Sciences biologiques,1,1282,4,Homme,83,3,5,Gestionnaire,2,Divorcé(e),19847,19196,4,O,Oui,24,4,1,80,1,31,5,2,29,10,11,10
59,Non,Voyage_Rarement,1429,Recherche et développement,18,4,Médical,1,1283,4,Homme,67,3,3,Chef de la production,4,Célibataire,10512,20002,6,O,Non,12,3,4,80,0,25,6,2,9,7,5,4
34,Non,Voyage_Souvent,135,Recherche et développement,19,3,Médical,1,1285,3,Femme,46,3,2,Technicien(ne) en laboratoire,2,Divorcé(e),4444,22534,4,O,Non,13,3,3,80,2,15,2,4,11,8,5,10
28,Non,Voyage_Souvent,791,Recherche et développement,1,4,Médical,1,1286,4,Homme,44,3,1,Technicien(ne) en laboratoire,3,Célibataire,2154,6842,0,O,Oui,11,3,3,80,0,5,2,2,4,2,0,2
44,Non,Voyage_Rarement,1199,Recherche et développement,4,2,Sciences biologiques,1,1288,3,Homme,92,4,5,Gestionnaire,1,Divorcé(e),19190,17477,1,O,Non,14,3,4,80,2,26,4,2,25,9,14,13
34,Non,Voyage_Souvent,648,Ressources humaines,11,3,Sciences biologiques,1,1289,3,Homme,56,2,2,Ressources humaines,2,Marié(e),4490,21833,4,O,Non,11,3,4,80,2,14,5,4,10,9,1,8
35,Non,Voyage_Rarement,735,Recherche et développement,6,1,Sciences biologiques,1,1291,3,Homme,66,3,1,Scientifique chercheur(e),3,Marié(e),3506,6020,0,O,Oui,14,3,4,80,0,4,3,3,3,2,2,2
42,Non,Voyage_Rarement,603,Recherche et développement,7,4,Médical,1,1292,2,Femme,78,4,2,Scientifique chercheur(e),2,Marié(e),2372,5628,6,O,Oui,16,3,4,80,0,18,2,3,1,0,0,0
43,Non,Voyage_Rarement,531,Ventes,4,4,Marketing,1,1293,4,Femme,56,2,3,Directeur/directrice commercial,4,Célibataire,10231,20364,3,O,Non,14,3,4,80,0,23,3,4,21,7,15,17
36,Non,Voyage_Rarement,429,Recherche et développement,2,4,Sciences biologiques,1,1294,3,Femme,53,3,2,Chef de la production,2,Célibataire,5410,2323,9,O,Oui,11,3,4,80,0,18,2,3,16,14,5,12
44,Oui,Voyage_Rarement,621,Recherche et développement,15,3,Médical,1,1295,1,Femme,73,3,3,Représentant(e) en santé,4,Marié(e),7978,14075,1,O,Non,11,3,4,80,1,10,2,3,10,7,0,5
28,Non,Voyage_Souvent,193,Recherche et développement,2,3,Sciences biologiques,1,1296,4,Homme,52,2,1,Technicien(ne) en laboratoire,4,Marié(e),3867,14222,1,O,Oui,12,3,2,80,1,2,2,3,2,2,2,2
51,Non,Voyage_Souvent,968,Recherche et développement,6,2,Médical,1,1297,2,Femme,40,2,1,Technicien(ne) en laboratoire,3,Célibataire,2838,4257,0,O,Non,14,3,2,80,0,8,6,2,7,0,7,7
30,Non,Ne_Voyage_Pas,879,Recherche et développement,9,2,Médical,1,1298,3,Femme,72,3,2,Chef de la production,3,Célibataire,4695,12858,7,O,Oui,18,3,3,80,0,10,3,3,8,4,1,7
29,Oui,Voyage_Rarement,806,Recherche et développement,7,3,Diplôme technique,1,1299,2,Femme,39,3,1,Technicien(ne) en laboratoire,3,Divorcé(e),3339,17285,3,O,Oui,13,3,1,80,2,10,2,3,7,7,7,7
28,Non,Voyage_Rarement,640,Recherche et développement,1,3,Diplôme technique,1,1301,4,Homme,84,3,1,Scientifique chercheur(e),1,Célibataire,2080,4732,2,O,Non,11,3,2,80,0,5,2,2,3,2,1,2
25,Non,Voyage_Rarement,266,Recherche et développement,1,3,Médical,1,1303,4,Femme,40,3,1,Scientifique chercheur(e),2,Célibataire,2096,18830,1,O,Non,18,3,4,80,0,2,3,2,2,2,2,1
32,Non,Voyage_Rarement,604,Ventes,8,3,Médical,1,1304,3,Homme,56,4,2,Directeur/directrice commercial,4,Marié(e),6209,11693,1,O,Non,15,3,3,80,2,10,4,4,10,7,0,8
45,Non,Voyage_Souvent,364,Recherche et développement,25,3,Médical,1,1306,2,Femme,83,3,5,Gestionnaire,2,Célibataire,18061,13035,3,O,Non,22,4,3,80,0,22,4,3,0,0,0,0
39,Non,Voyage_Rarement,412,Recherche et développement,13,4,Médical,1,1307,3,Femme,94,2,4,Gestionnaire,2,Divorcé(e),17123,17334,6,O,Oui,13,3,4,80,2,21,4,3,19,9,15,2
58,Non,Voyage_Rarement,848,Recherche et développement,23,4,Sciences biologiques,1,1308,1,Homme,88,3,1,Scientifique chercheur(e),3,Divorcé(e),2372,26076,1,O,Non,12,3,4,80,2,2,3,3,2,2,2,2
32,Oui,Voyage_Rarement,1089,Recherche et développement,7,2,Sciences biologiques,1,1309,4,Homme,79,3,2,Technicien(ne) en laboratoire,3,Marié(e),4883,22845,1,O,Non,18,3,1,80,1,10,3,3,10,4,1,1
39,Oui,Voyage_Rarement,360,Recherche et développement,23,3,Médical,1,1310,3,Homme,93,3,1,Scientifique chercheur(e),1,Célibataire,3904,22154,0,O,Non,13,3,1,80,0,6,2,3,5,2,0,3
30,Non,Voyage_Rarement,1138,Recherche et développement,6,3,Diplôme technique,1,1311,1,Femme,48,2,2,Technicien(ne) en laboratoire,4,Marié(e),4627,23631,0,O,Non,12,3,1,80,1,10,6,3,9,2,6,7
36,Non,Voyage_Rarement,325,Recherche et développement,10,4,Diplôme technique,1,1312,4,Femme,63,3,3,Représentant(e) en santé,3,Marié(e),7094,5747,3,O,Non,12,3,1,80,0,10,0,3,7,7,1,7
46,Non,Voyage_Rarement,991,Ressources humaines,1,2,Sciences biologiques,1,1314,4,Femme,44,3,1,Ressources humaines,1,Célibataire,3423,22957,6,O,Non,12,3,3,80,0,10,3,4,7,6,5,7
28,Non,Ne_Voyage_Pas,1476,Recherche et développement,1,3,Sciences biologiques,1,1315,3,Femme,55,1,2,Technicien(ne) en laboratoire,4,Marié(e),6674,16392,0,O,Non,11,3,1,80,3,10,6,3,9,8,7,5
50,Non,Voyage_Rarement,1322,Recherche et développement,28,3,Sciences biologiques,1,1317,4,Femme,43,3,4,Directeur/directrice de recherche,1,Marié(e),16880,22422,4,O,Oui,11,3,2,80,0,25,2,3,3,2,1,2
